,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Originally_Scheduled_Code_Share_Airline,DOT_ID_Originally_Scheduled_Code_Share_Airline,IATA_Code_Originally_Scheduled_Code_Share_Airline,Flight_Num_Originally_Scheduled_Code_Share_Airline,Operating_Airline ,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum,Duplicate
163132,2022,1,1,1,6,01/01/2022,WN,WN,19393,WN,9,,,,,WN,19393,WN,N8552Z,9,14831,1483106,32457,SJC,"San Jose, CA",CA,6,California,91,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,635,631.0,-4.0,0.0,0.0,-1.0,0600-0659,8.0,639.0,740.0,5.0,805,745.0,-20.0,0.0,0.0,-2.0,0800-0859,0.0,,0.0,90.0,74.0,61.0,1.0,386.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
393787,2022,1,1,24,1,24/01/2022,AS,AS,19930,AS,682,,,,,AS,19930,AS,N467AS,682,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,1215,1206.0,-9.0,0.0,0.0,-1.0,1200-1259,16.0,1222.0,1403.0,8.0,1419,1411.0,-8.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,184.0,185.0,161.0,1.0,1024.0,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
195326,2022,1,1,5,3,05/01/2022,WN,WN,19393,WN,3855,,,,,WN,19393,WN,N8536Z,3855,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,855,855.0,0.0,0.0,0.0,0.0,0800-0859,8.0,903.0,1051.0,7.0,1110,1058.0,-12.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,135.0,123.0,108.0,1.0,802.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
154765,2022,1,1,11,2,11/01/2022,AS,AS_CODESHARE,19930,AS,2320,,,,,QX,19687,QX,N448QX,2320,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,10666,1066602,30666,BLI,"Bellingham, WA",WA,53,Washington,93,1624,1619.0,-5.0,0.0,0.0,-1.0,1600-1659,12.0,1631.0,1658.0,4.0,1709,1702.0,-7.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,45.0,43.0,27.0,1.0,93.0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
307998,2022,1,1,9,7,09/01/2022,AA,AA,19805,AA,416,,,,,AA,19805,AA,N762US,416,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,642,634.0,-8.0,0.0,0.0,-1.0,0600-0659,26.0,700.0,911.0,5.0,925,916.0,-9.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,103.0,102.0,71.0,1.0,562.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
398237,2022,1,1,23,7,23/01/2022,B6,B6,20409,B6,2984,,,,,B6,20409,B6,N2084J,2984,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1055,1051.0,-4.0,0.0,0.0,-1.0,1000-1059,20.0,1111.0,1305.0,5.0,1323,1310.0,-13.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,148.0,139.0,114.0,1.0,944.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
285329,2022,1,1,11,2,11/01/2022,DL,DL_CODESHARE,19790,DL,4774,,,,,9E,20363,9E,N820AY,4774,11775,1177502,31775,FSD,"Sioux Falls, SD",SD,46,South Dakota,67,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,1745,1735.0,-10.0,0.0,0.0,-1.0,1700-1759,15.0,1750.0,1831.0,7.0,1851,1838.0,-13.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,66.0,63.0,41.0,1.0,196.0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
360279,2022,1,1,30,7,30/01/2022,AA,AA,19805,AA,1344,,,,,AA,19805,AA,N306NY,1344,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,1745,1816.0,31.0,31.0,1.0,2.0,1700-1759,19.0,1835.0,2045.0,13.0,2035,2058.0,23.0,23.0,1.0,1.0,2000-2059,0.0,,0.0,170.0,162.0,130.0,1.0,977.0,4,0.0,23.0,0.0,0.0,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
92036,2022,1,1,12,3,12/01/2022,AA,AA_CODESHARE,19805,AA,3516,,,,,MQ,20398,MQ,N677AE,3516,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14576,1457606,34576,ROC,"Rochester, NY",NY,36,New York,22,1211,1203.0,-8.0,0.0,0.0,-1.0,1200-1259,8.0,1211.0,1422.0,5.0,1459,1427.0,-32.0,0.0,0.0,-2.0,1400-1459,0.0,,0.0,108.0,84.0,71.0,1.0,528.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
324285,2022,1,1,1,6,01/01/2022,AA,AA,19805,AA,2887,,,,,AA,19805,AA,N899NN,2887,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,600,554.0,-6.0,0.0,0.0,-1.0,0600-0659,13.0,607.0,851.0,13.0,915,904.0,-11.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,195.0,190.0,164.0,1.0,1080.0,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
261402,2022,1,1,16,7,16/01/2022,UA,UA_CODESHARE,19977,UA,3616,,,,,YX,20452,YX,N634RW,3616,13296,1329604,30721,MHT,"Manchester, NH",NH,33,New Hampshire,14,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,530,1135.0,365.0,365.0,1.0,12.0,0001-0559,11.0,1146.0,1243.0,13.0,700,1256.0,356.0,356.0,1.0,12.0,0700-0759,0.0,,0.0,90.0,81.0,57.0,1.0,209.0,1,356.0,0.0,0.0,0.0,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
251743,2022,1,1,28,5,28/01/2022,WN,WN,19393,WN,1704,,,,,WN,19393,WN,N7742B,1704,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12094,1209402,34699,HDN,"Hayden, CO",CO,8,Colorado,82,1245,1241.0,-4.0,0.0,0.0,-1.0,1200-1259,12.0,1253.0,1324.0,2.0,1340,1326.0,-14.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,55.0,45.0,31.0,1.0,141.0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
276759,2022,1,1,29,6,29/01/2022,AA,AA_CODESHARE,19805,AA,4656,,,,,YX,20452,YX,N131HQ,4656,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,710,706.0,-4.0,0.0,0.0,-1.0,0700-0759,36.0,742.0,726.0,8.0,742,734.0,-8.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,92.0,88.0,44.0,1.0,177.0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
123799,2022,1,1,12,3,12/01/2022,NK,NK,20416,NK,3151,,,,,NK,20416,NK,N919NK,3151,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,826,825.0,-1.0,0.0,0.0,-1.0,0800-0859,16.0,841.0,1137.0,11.0,1156,1148.0,-8.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,210.0,203.0,176.0,1.0,1258.0,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
518209,2022,1,1,21,5,21/01/2022,UA,UA,19977,UA,231,,,,,UA,19977,UA,N472UA,231,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,720,712.0,-8.0,0.0,0.0,-1.0,0700-0759,41.0,753.0,849.0,5.0,844,854.0,10.0,10.0,0.0,0.0,0800-0859,0.0,,0.0,84.0,102.0,56.0,1.0,349.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
463054,2022,1,1,3,1,03/01/2022,DL,DL_CODESHARE,19790,DL,3633,,,,,OO,20304,OO,N254SY,3633,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2047,2047.0,0.0,0.0,0.0,0.0,2000-2059,15.0,2102.0,2350.0,6.0,10,2356.0,-14.0,0.0,0.0,-1.0,0001-0559,0.0,,0.0,143.0,129.0,108.0,1.0,866.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
467916,2022,1,1,29,6,29/01/2022,UA,UA_CODESHARE,19977,UA,5426,,,,,OO,20304,OO,N782SK,5426,11638,1163807,31638,FAT,"Fresno, CA",CA,6,California,91,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,600,558.0,-2.0,0.0,0.0,-1.0,0600-0659,9.0,607.0,649.0,8.0,715,657.0,-18.0,0.0,0.0,-2.0,0700-0759,0.0,,0.0,75.0,59.0,42.0,1.0,209.0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
202133,2022,1,1,15,6,15/01/2022,WN,WN,19393,WN,5438,,,,,WN,19393,WN,N261WN,5438,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,1335,1335.0,0.0,0.0,0.0,0.0,1300-1359,12.0,1347.0,1414.0,3.0,1425,1417.0,-8.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,110.0,102.0,87.0,1.0,580.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
108027,2022,1,1,12,3,12/01/2022,AA,AA_CODESHARE,19805,AA,4137,,,,,MQ,20398,MQ,N902BC,4137,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11612,1161206,31612,EVV,"Evansville, IN",IN,18,Indiana,42,1246,1238.0,-8.0,0.0,0.0,-1.0,1200-1259,14.0,1252.0,1334.0,2.0,1403,1336.0,-27.0,0.0,0.0,-2.0,1400-1459,0.0,,0.0,77.0,58.0,42.0,1.0,272.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
310594,2022,1,1,28,5,28/01/2022,AA,AA,19805,AA,509,,,,,AA,19805,AA,N973NN,509,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,634,632.0,-2.0,0.0,0.0,-1.0,0600-0659,20.0,652.0,1142.0,16.0,920,1158.0,,,,,0900-0959,0.0,,1.0,166.0,,,1.0,977.0,4,,,,,,,,,1,1.0,326.0,158.0,0.0,MKE,13342.0,1334207.0,937.0,99.0,99.0,1116.0,N973NN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
339103,2022,1,1,22,6,22/01/2022,AA,AA,19805,AA,1936,,,,,AA,19805,AA,N189UW,1936,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1005,959.0,-6.0,0.0,0.0,-1.0,1000-1059,19.0,1018.0,1701.0,11.0,1719,1712.0,-7.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,254.0,253.0,223.0,1.0,1916.0,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
89829,2022,1,1,18,2,18/01/2022,HA,HA,19690,HA,265,,,,,HA,19690,HA,N493HA,265,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,1305,1306.0,1.0,1.0,0.0,0.0,1300-1359,7.0,1313.0,1340.0,7.0,1345,1347.0,2.0,2.0,0.0,0.0,1300-1359,0.0,,0.0,40.0,41.0,27.0,1.0,100.0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
88138,2022,1,1,13,4,13/01/2022,HA,HA,19690,HA,127,,,,,HA,19690,HA,N486HA,127,12758,1275804,32758,KOA,"Kona, HI",HI,15,Hawaii,2,12173,1217305,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,700,657.0,-3.0,0.0,0.0,-1.0,0700-0759,7.0,704.0,735.0,5.0,747,740.0,-7.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,47.0,43.0,31.0,1.0,163.0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
261112,2022,1,1,15,6,15/01/2022,UA,UA_CODESHARE,19977,UA,3432,,,,,YX,20452,YX,N746YX,3432,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,1036,1034.0,-2.0,0.0,0.0,-1.0,1000-1059,26.0,1100.0,1132.0,11.0,1136,1143.0,7.0,7.0,0.0,0.0,1100-1159,0.0,,0.0,120.0,129.0,92.0,1.0,542.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
271124,2022,1,1,28,5,28/01/2022,DL,DL_CODESHARE,19790,DL,5598,,,,,YX,20452,YX,N204JQ,5598,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,608,,,,,,0600-0659,,,,,742,,,,,,0700-0759,1.0,A,0.0,94.0,,,1.0,479.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
205305,2022,1,1,23,7,23/01/2022,WN,WN,19393,WN,1374,,,,,WN,19393,WN,N499WN,1374,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,920,910.0,-10.0,0.0,0.0,-1.0,0900-0959,12.0,922.0,1023.0,3.0,1050,1026.0,-24.0,0.0,0.0,-2.0,1000-1059,0.0,,0.0,90.0,76.0,61.0,1.0,419.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
362593,2022,1,1,29,6,29/01/2022,AA,AA,19805,AA,1424,,,,,AA,19805,AA,N976AN,1424,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,800,755.0,-5.0,0.0,0.0,-1.0,0800-0859,10.0,805.0,1133.0,4.0,1200,1137.0,-23.0,0.0,0.0,-2.0,1200-1259,0.0,,0.0,180.0,162.0,148.0,1.0,1182.0,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
109967,2022,1,1,7,5,07/01/2022,AA,AA_CODESHARE,19805,AA,4194,,,,,MQ,20398,MQ,N905JH,4194,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10155,1015502,30155,ACT,"Waco, TX",TX,48,Texas,74,840,834.0,-6.0,0.0,0.0,-1.0,0800-0859,23.0,857.0,923.0,3.0,932,926.0,-6.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,52.0,52.0,26.0,1.0,89.0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
162963,2022,1,1,1,6,01/01/2022,WN,WN,19393,WN,3538,,,,,WN,19393,WN,N8701Q,3538,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1550,1613.0,23.0,23.0,1.0,1.0,1500-1559,11.0,1624.0,2042.0,12.0,2040,2054.0,14.0,14.0,0.0,0.0,2000-2059,0.0,,0.0,170.0,161.0,138.0,1.0,1182.0,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
284443,2022,1,1,17,1,17/01/2022,DL,DL_CODESHARE,19790,DL,4735,,,,,9E,20363,9E,N8869B,4735,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,10990,1099005,30990,CHO,"Charlottesville, VA",VA,51,Virginia,38,2110,2105.0,-5.0,0.0,0.0,-1.0,2100-2159,42.0,2147.0,2301.0,41.0,2237,2342.0,65.0,65.0,1.0,4.0,2200-2259,0.0,,0.0,87.0,157.0,74.0,1.0,457.0,2,0.0,0.0,65.0,0.0,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
309867,2022,1,1,3,1,03/01/2022,AA,AA,19805,AA,481,,,,,AA,19805,AA,N424AN,481,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,1434,1437.0,3.0,3.0,0.0,0.0,1400-1459,14.0,1451.0,1725.0,19.0,1742,1744.0,2.0,2.0,0.0,0.0,1700-1759,0.0,,0.0,368.0,367.0,334.0,1.0,2402.0,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
161271,2022,1,1,1,6,01/01/2022,WN,WN,19393,WN,1565,,,,,WN,19393,WN,N7811F,1565,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,600,557.0,-3.0,0.0,0.0,-1.0,0600-0659,13.0,610.0,729.0,5.0,755,734.0,-21.0,0.0,0.0,-2.0,0700-0759,0.0,,0.0,175.0,157.0,139.0,1.0,957.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
348089,2022,1,1,29,6,29/01/2022,AA,AA,19805,AA,1187,,,,,AA,19805,AA,N524UW,1187,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1713,1700.0,-13.0,0.0,0.0,-1.0,1700-1759,20.0,1720.0,1757.0,11.0,1848,1808.0,-40.0,0.0,0.0,-2.0,1800-1859,0.0,,0.0,155.0,128.0,97.0,1.0,599.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
256046,2022,1,1,29,6,29/01/2022,WN,WN,19393,WN,2961,,,,,WN,19393,WN,N424WN,2961,13796,1379608,32457,OAK,"Oakland, CA",CA,6,California,91,12954,1295407,32575,LGB,"Long Beach, CA",CA,6,California,91,1635,1635.0,0.0,0.0,0.0,0.0,1600-1659,10.0,1645.0,1744.0,3.0,1800,1747.0,-13.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,85.0,72.0,59.0,1.0,353.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
535350,2022,1,1,30,7,30/01/2022,UA,UA_CODESHARE,19977,UA,4478,,,,,G7,20500,G7,N568GJ,4478,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,12124,1212402,32124,HHH,"Hilton Head, SC",SC,45,South Carolina,37,1100,1055.0,-5.0,0.0,0.0,-1.0,1100-1159,32.0,1127.0,1245.0,5.0,1252,1250.0,-2.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,112.0,115.0,78.0,1.0,498.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
340606,2022,1,1,7,5,07/01/2022,AA,AA,19805,AA,1981,,,,,AA,19805,AA,N839AW,1981,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,1659,1656.0,-3.0,0.0,0.0,-1.0,1600-1659,15.0,1711.0,1827.0,6.0,1844,1833.0,-11.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,105.0,97.0,76.0,1.0,427.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
52416,2022,1,1,13,4,13/01/2022,DL,DL,19790,DL,659,,,,,DL,19790,DL,N329NB,659,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1306,1253.0,-13.0,0.0,0.0,-1.0,1300-1359,20.0,1313.0,1749.0,11.0,1739,1800.0,21.0,21.0,1.0,1.0,1700-1759,0.0,,0.0,213.0,247.0,216.0,1.0,1521.0,7,0.0,0.0,21.0,0.0,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
46979,2022,1,1,24,1,24/01/2022,DL,DL,19790,DL,2377,,,,,DL,19790,DL,N126DU,2377,14831,1483106,32457,SJC,"San Jose, CA",CA,6,California,91,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,1015,1008.0,-7.0,0.0,0.0,-1.0,1000-1059,11.0,1019.0,1244.0,4.0,1310,1248.0,-22.0,0.0,0.0,-2.0,1300-1359,0.0,,0.0,115.0,100.0,85.0,1.0,584.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
6391,2022,1,1,16,7,16/01/2022,DL,DL,19790,DL,1552,,,,,DL,19790,DL,N954AT,1552,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,10980,1098002,30980,CHA,"Chattanooga, TN",TN,47,Tennessee,54,1611,,,,,,1600-1659,,,,,1700,,,,,,1700-1759,1.0,B,0.0,49.0,,,1.0,106.0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
23145,2022,1,1,3,1,03/01/2022,DL,DL,19790,DL,1559,,,,,DL,19790,DL,N970AT,1559,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13360,1336003,33360,MLB,"Melbourne, FL",FL,12,Florida,33,1635,1630.0,-5.0,0.0,0.0,-1.0,1600-1659,11.0,1641.0,1747.0,3.0,1759,1750.0,-9.0,0.0,0.0,-1.0,1700-1759,0.0,,0.0,84.0,80.0,66.0,1.0,442.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
345363,2022,1,1,31,1,31/01/2022,AA,AA,19805,AA,1078,,,,,AA,19805,AA,N804AW,1078,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,1700,1655.0,-5.0,0.0,0.0,-1.0,1700-1759,12.0,1707.0,1816.0,7.0,1839,1823.0,-16.0,0.0,0.0,-2.0,1800-1859,0.0,,0.0,99.0,88.0,69.0,1.0,399.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
498519,2022,1,1,11,2,11/01/2022,UA,UA,19977,UA,289,,,,,UA,19977,UA,N76254,289,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1645,1634.0,-11.0,0.0,0.0,-1.0,1600-1659,15.0,1649.0,1809.0,17.0,1843,1826.0,-17.0,0.0,0.0,-2.0,1800-1859,0.0,,0.0,178.0,172.0,140.0,1.0,867.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
311232,2022,1,1,2,7,02/01/2022,AA,AA,19805,AA,532,,,,,AA,19805,AA,N990NN,532,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,13930,1393007,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2015,2014.0,-1.0,0.0,0.0,-1.0,2000-2059,12.0,2026.0,2105.0,9.0,2148,2114.0,-34.0,0.0,0.0,-2.0,2100-2159,0.0,,0.0,153.0,120.0,99.0,1.0,612.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N
